CurrentLevel;WaveNumber;TowerID;TowerType;Action;Level;Range;FireRate;Cost;Timestamp
1;7;-7270024;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7263448;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7257980;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7244810;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7238278;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7234020;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7226602;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;7;-7209604;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:19
1;8;-7367274;Laser;Update;1;6,00;2,00;46;2025-01-30 09:44:26
1;8;-7336566;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7333180;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7331318;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7318184;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:26
1;8;-7309106;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:26
1;8;-7303692;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:26
1;8;-7298294;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:26
1;8;-7291986;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:26
1;8;-7283478;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:44:26
1;8;-7270024;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7263448;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7257980;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7244810;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7238278;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7234020;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7226602;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;8;-7209604;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:26
1;9;-7385552;Laser;Update;2;8,00;2,00;86;2025-01-30 09:44:35
1;9;-7336566;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7333180;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7331318;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7318184;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:35
1;9;-7309106;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:35
1;9;-7303692;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:35
1;9;-7298294;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:35
1;9;-7291986;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:35
1;9;-7283478;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:44:35
1;9;-7270024;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7263448;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7257980;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7244810;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7238278;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7234020;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7226602;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;9;-7209604;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:35
1;10;-7385552;Laser;Update;2;8,00;2,00;86;2025-01-30 09:44:42
1;10;-7336566;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7333180;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7331318;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7318184;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:42
1;10;-7309106;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:42
1;10;-7303692;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:42
1;10;-7298294;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:42
1;10;-7291986;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:44:42
1;10;-7283478;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:44:42
1;10;-7270024;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7263448;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7257980;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7244810;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7238278;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7234020;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7226602;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
1;10;-7209604;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:44:42
2;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025-01-30 09:44:44
2;1;-7443036;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:17
2;1;-7442860;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:17
2;1;-7436186;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:17
2;1;-7428292;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:45:17
2;1;-7425868;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:45:17
2;1;-7423980;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:45:17
2;1;-7423830;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:17
2;2;-7456102;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:31
2;2;-7454134;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:31
2;2;-7448622;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:31
2;2;-7443036;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:31
2;2;-7442860;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:31
2;2;-7436186;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:31
2;2;-7423980;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:45:31
2;2;-7423830;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:31
2;3;-7489906;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:45:43
2;3;-7485434;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:43
2;3;-7456102;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:43
2;3;-7454134;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:43
2;3;-7448622;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:43
2;3;-7443036;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:43
2;3;-7442860;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:45:43
2;3;-7436186;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:43
2;3;-7423980;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:45:43
2;4;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:45:56
2;4;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:45:56
2;4;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:45:56
2;4;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:45:56
2;4;-7489906;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:45:56
2;4;-7485434;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:56
2;4;-7448622;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:56
2;4;-7436186;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:45:56
2;4;-7423980;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:45:56
2;5;-7537470;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:46:08
2;5;-7530878;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:08
2;5;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:08
2;5;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:08
2;5;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:08
2;5;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:08
2;5;-7489906;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:08
2;5;-7448622;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:08
2;5;-7436186;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:08
2;6;-7577010;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:21
2;6;-7570336;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:21
2;6;-7545784;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:21
2;6;-7537470;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:46:21
2;6;-7530878;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:21
2;6;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:21
2;6;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:21
2;6;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:21
2;6;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:21
2;6;-7489906;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:21
2;7;-7596764;Laser;Update;0;5,00;2,00;16;2025-01-30 09:46:29
2;7;-7577010;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:29
2;7;-7570336;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:29
2;7;-7545784;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:29
2;7;-7537470;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:46:29
2;7;-7530878;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:29
2;7;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:29
2;7;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:29
2;7;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:29
2;7;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:29
2;7;-7489906;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:29
2;8;-7638956;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:46:37
2;8;-7612098;Laser;Update;1;6,00;2,00;46;2025-01-30 09:46:37
2;8;-7577010;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:37
2;8;-7570336;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:37
2;8;-7545784;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:37
2;8;-7537470;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:46:37
2;8;-7530878;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:37
2;8;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:37
2;8;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:37
2;8;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:37
2;8;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:37
2;9;-7665994;Laser;Update;2;8,00;2,00;86;2025-01-30 09:46:45
2;9;-7648060;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:45
2;9;-7638956;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:46:45
2;9;-7577010;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:45
2;9;-7570336;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:45
2;9;-7545784;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:45
2;9;-7530878;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:45
2;9;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:45
2;9;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:45
2;9;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:45
2;9;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:45
2;10;-7694656;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:46:53
2;10;-7665994;Laser;Update;2;8,00;2,00;86;2025-01-30 09:46:53
2;10;-7648060;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:53
2;10;-7638956;Rocket;Update;2;10,00;0,80;68;2025-01-30 09:46:53
2;10;-7577010;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:46:53
2;10;-7570336;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:53
2;10;-7545784;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:46:53
2;10;-7514876;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:53
2;10;-7503668;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:53
2;10;-7500436;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:53
2;10;-7494882;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:46:53
3;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025-01-30 09:46:59
3;1;-7713656;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:47:55
3;1;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:47:55
3;1;-7706522;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:47:55
3;1;-7705874;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:47:55
3;1;-7703394;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:47:55
3;1;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:47:55
3;1;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:47:55
3;1;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:47:55
3;2;-7730708;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:10
3;2;-7727248;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7726050;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7724068;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7721298;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7719928;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7719202;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7716380;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7713656;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:10
3;2;-7706522;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7705874;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7703394;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:10
3;2;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:10
3;2;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:10
3;3;-7751794;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:41
3;3;-7749658;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:41
3;3;-7738332;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:41
3;3;-7733496;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:41
3;3;-7730708;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:41
3;3;-7719928;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7719202;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7716380;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7713656;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:41
3;3;-7706522;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7705874;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7703394;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:41
3;3;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:41
3;3;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:41
3;4;-7783084;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:54
3;4;-7764484;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:54
3;4;-7751794;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:54
3;4;-7749658;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:54
3;4;-7738332;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:54
3;4;-7733496;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:54
3;4;-7730708;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:48:54
3;4;-7719928;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7719202;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7716380;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7713656;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:54
3;4;-7706522;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7705874;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7703394;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:48:54
3;4;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:54
3;4;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:48:54
3;5;-7818150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:06
3;5;-7808244;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7805800;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7802544;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7800568;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7796652;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7795430;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7783084;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:06
3;5;-7764484;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:06
3;5;-7751794;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7749658;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7738332;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7733496;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7730708;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:06
3;5;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:06
3;5;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:49:06
3;5;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:06
3;5;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:06
3;6;-7854578;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:16
3;6;-7839016;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:16
3;6;-7831602;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:16
3;6;-7823142;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:16
3;6;-7818150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:16
3;6;-7808244;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7805800;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7802544;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7800568;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7796652;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7795430;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7783084;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:16
3;6;-7764484;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:16
3;6;-7751794;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:16
3;6;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:16
3;6;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:49:16
3;6;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:16
3;6;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:16
3;7;-7885920;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7878254;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7864554;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7858530;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7854578;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7839016;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7831602;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7823142;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7818150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:26
3;7;-7808244;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:26
3;7;-7802544;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:26
3;7;-7796652;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:26
3;7;-7783084;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:26
3;7;-7764484;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:26
3;7;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:26
3;7;-7701954;MachineGun;Update;0;6,00;4,00;4;2025-01-30 09:49:26
3;7;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:26
3;7;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:26
3;8;-7927428;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:36
3;8;-7908702;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7899104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7885920;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7878254;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7864554;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7858530;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7854578;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7839016;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7831602;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7823142;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7818150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:36
3;8;-7802544;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:36
3;8;-7783084;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:36
3;8;-7764484;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:36
3;8;-7711312;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:36
3;8;-7700884;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:36
3;8;-7700848;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:36
3;9;-7983844;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:46
3;9;-7979328;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:46
3;9;-7935432;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:46
3;9;-7930438;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7908702;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7899104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7885920;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7878254;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7864554;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7858530;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7854578;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7839016;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7831602;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7823142;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7818150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:46
3;9;-7802544;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:46
3;9;-7783084;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:46
3;9;-7764484;Rocket;Update;0;8,00;0,50;12;2025-01-30 09:49:46
3;10;-8002240;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:57
3;10;-7986958;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:57
3;10;-7983844;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:57
3;10;-7979328;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:57
3;10;-7935432;Rocket;Update;1;10,00;0,65;36;2025-01-30 09:49:57
3;10;-7930438;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7908702;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7899104;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7885920;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7878254;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7864554;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7858530;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7854578;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7839016;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7831602;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7823142;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7818150;MachineGun;Update;2;8,00;5,00;26;2025-01-30 09:49:57
3;10;-7802544;MachineGun;Update;1;7,00;5,00;12;2025-01-30 09:49:57
4;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025-01-30 09:49:58
